passID,timestamp,stationRef,vehicleRef,charge,t,v,hn,p
HID9565636,06/05/2020 01:56:03,KO02,RV87TIY76692,2.5,KO02,RV87TIY76692,KO,home
VZT2380822,06/05/2020 02:00:31,GF00,CK97FAU13897,2.5,GF00,CK97FAU13897,GF,home
AWU2446274,06/05/2020 03:46:06,GF00,SL09NOT64494,2.5,GF00,SL09NOT64494,GF,home
CIZ0880678,06/05/2020 04:22:36,EG06,IN99SEN20660,2.8,EG06,IN99SEN20660,EG,home
DZC7796144,06/05/2020 04:36:04,OO00,IA29IQS63679,2.8,OO00,IA29IQS63679,NE,away
PBK2632098,06/05/2020 04:44:09,NE05,UF84JOS00561,2.0,NE05,UF84JOS00561,GF,away
AVI5610204,06/05/2020 04:53:56,NE09,NZ35XLQ89678,1.5,NE09,NZ35XLQ89678,NE,home
VPM3244586,06/05/2020 05:21:54,GF00,UF84JOS00561,2.8,GF00,UF84JOS00561,GF,home
PIY8814250,06/05/2020 05:23:34,AO06,SU00RDZ36214,2.8,AO06,SU00RDZ36214,AO,home
QCU2966394,06/05/2020 05:30:03,NE11,PM58XHX45588,1.5,NE11,PM58XHX45588,NE,home
PEV7727925,06/05/2020 06:05:07,AO18,BM25PHF40639,13.0,AO18,BM25PHF40639,AO,home
SZB9698384,06/05/2020 06:53:18,GF00,MA30QLI76818,2.5,GF00,MA30QLI76818,GF,home
CNY6860034,06/05/2020 08:35:54,AO19,XV40HUQ04740,2.8,AO19,XV40HUQ04740,OO,away
YIH2610350,06/05/2020 10:14:19,EG06,EC02LZC49528,2.8,EG06,EC02LZC49528,EG,home
DNV8551233,06/05/2020 10:21:55,GF00,XF28DGK65250,2.0,GF00,XF28DGK65250,GF,home
VDS9106450,06/05/2020 10:39:53,EG10,MU06LHX94338,1.5,EG10,MU06LHX94338,EG,home
MGU6307077,06/05/2020 10:41:57,GF00,WU78BMX13511,1.0,GF00,WU78BMX13511,GF,home
KZE4576071,06/05/2020 11:01:36,AO03,QR03XCJ37459,2.8,AO03,QR03XCJ37459,OO,away
MQW8734193,06/05/2020 12:13:43,NE16,MP14WFM40909,3.1,NE16,MP14WFM40909,GF,away
WVY3389042,06/05/2020 13:09:58,GF00,YX66XYW62640,3.1,GF00,YX66XYW62640,GF,home
QWO9913086,06/05/2020 13:22:16,KO08,KB55KTM48860,2.5,KO08,KB55KTM48860,KO,home
CWI4685838,06/05/2020 13:59:43,AO04,EC02LZC49528,2.8,AO04,EC02LZC49528,EG,away
ZMO0118958,06/05/2020 17:08:47,NE16,CK97FAU13897,3.1,NE16,CK97FAU13897,GF,away
MBC7337391,06/05/2020 17:25:59,OO09,LG64ARC91224,1.5,OO09,LG64ARC91224,AO,away
POR4493562,06/05/2020 17:28:05,GF00,MA30QLI76818,2.5,GF00,MA30QLI76818,GF,home
RAY3379289,06/05/2020 18:27:39,AO13,EZ65FLV39493,2.8,AO13,EZ65FLV39493,MR,away
QRH1311698,06/05/2020 20:40:24,OO07,IC95TLY24827,2.0,OO07,IC95TLY24827,OO,home
WBM5281126,06/05/2020 21:10:54,GF00,BY85QGR11636,2.5,GF00,BY85QGR11636,GF,home
NYM8019812,06/05/2020 22:50:55,AO06,HT62RDI04611,2.8,AO06,HT62RDI04611,AO,home
OKM7311696,06/05/2020 23:24:37,AO08,MX39VOS38645,2.8,AO08,MX39VOS38645,AO,home
RUE4701866,06/06/2020 00:10:09,MR08,HA82SCK64299,1.5,MR08,HA82SCK64299,MR,home
HEH7052166,06/06/2020 00:49:53,MR02,OY94SZK34436,2.0,MR02,OY94SZK34436,NE,away
BSW7972587,06/06/2020 01:08:16,NE06,NZ35XLQ89678,1.5,NE06,NZ35XLQ89678,NE,home
HVQ0660033,06/06/2020 01:08:31,OO00,LC72NRN52084,3.1,OO00,LC72NRN52084,OO,home
YEF1301039,06/06/2020 01:12:27,GF00,PF04UCA93312,3.1,GF00,PF04UCA93312,GF,home
ILP3401423,06/06/2020 01:22:22,GF00,BY85QGR11636,2.5,GF00,BY85QGR11636,GF,home
DTA6498021,06/06/2020 03:46:16,NE00,FY47TUN40300,1.0,NE00,FY47TUN40300,NE,home
COY7165461,06/06/2020 04:11:30,KO04,RV87TIY76692,2.5,KO04,RV87TIY76692,KO,home
TRL8627541,06/06/2020 05:15:43,AO08,RR73DWB65452,2.8,AO08,RR73DWB65452,AO,home
VMV1260913,06/06/2020 05:20:43,KO06,WY00MLL63827,1.0,KO06,WY00MLL63827,KO,home
MTY2317288,06/06/2020 05:49:17,EG03,TV81MAQ99005,2.8,EG03,TV81MAQ99005,EG,home
OKB5152385,06/06/2020 05:54:23,EG12,KF48RSD79865,1.0,EG12,KF48RSD79865,MR,away
QNM9801341,06/06/2020 07:26:56,EG01,IW53OQE31439,2.8,EG01,IW53OQE31439,EG,home
LFZ6071970,06/06/2020 08:04:02,MR05,KF48RSD79865,2.8,MR05,KF48RSD79865,MR,home
UJN4828586,06/06/2020 08:17:43,AO05,YL27IFD65117,2.8,AO05,YL27IFD65117,AO,home
VBP1098740,06/06/2020 08:22:00,EG09,XE59BZM26378,2.5,EG09,XE59BZM26378,EG,home
DDP1607616,06/06/2020 08:49:08,NE05,OY94SZK34436,2.5,NE05,OY94SZK34436,NE,home
DRD8235791,06/06/2020 10:15:52,OO08,LC72NRN52084,3.1,OO08,LC72NRN52084,OO,home
EEG8258116,06/06/2020 11:13:50,NE11,EG95RTB75032,2.8,NE11,EG95RTB75032,NE,home
YUA4801133,06/06/2020 11:19:47,KO04,ED51EWW52190,2.8,KO04,ED51EWW52190,KO,home
SSS9054032,06/06/2020 12:13:12,OO08,AY38OQF67603,2.8,OO08,AY38OQF67603,OO,home
DUL1187448,06/06/2020 12:18:14,AO08,DV04FQL29609,3.1,AO08,DV04FQL29609,AO,home
SLK2497701,06/06/2020 12:20:28,KO02,ZY93PCY41868,1.5,KO02,ZY93PCY41868,KO,home
KTD3524055,06/06/2020 12:45:29,EG00,IW53OQE31439,2.8,EG00,IW53OQE31439,EG,home
JGP0228066,06/06/2020 12:49:19,OO11,AY38OQF67603,2.8,OO11,AY38OQF67603,OO,home
DNI7582852,06/06/2020 13:57:19,MR04,EZ65FLV39493,2.8,MR04,EZ65FLV39493,MR,home
OYG6841527,06/06/2020 15:05:27,MR04,EZ65FLV39493,2.8,MR04,EZ65FLV39493,MR,home
BXR5635094,06/06/2020 15:39:39,GF00,LM86GYO69819,2.8,GF00,LM86GYO69819,GF,home
RSR6346496,06/06/2020 16:04:36,MR05,QP02SYE47964,2.0,MR05,QP02SYE47964,NE,away
MKS6033494,06/06/2020 16:40:18,NE02,JV67MTI17124,2.5,NE02,JV67MTI17124,NE,home
DVW1101124,06/06/2020 16:43:42,MR03,XV91YMP27722,2.5,MR03,XV91YMP27722,MR,home
FUD4751183,06/06/2020 18:19:00,GF00,BY85QGR11636,2.5,GF00,BY85QGR11636,GF,home
RVD0921166,06/06/2020 19:11:34,AO02,BM25PHF40639,13.0,AO02,BM25PHF40639,AO,home
UMW3260114,06/06/2020 19:23:03,KO04,JO50FSF60755,2.2,KO04,JO50FSF60755,KO,home
BDR5931593,06/06/2020 19:45:57,MR01,RR98KQE80731,1.25,MR01,RR98KQE80731,MR,home
ODS9797599,06/06/2020 20:16:50,EG05,CM15YCB60994,2.0,EG05,CM15YCB60994,EG,home
RYD3590103,06/06/2020 20:37:50,OO09,RK48BOP88344,2.8,OO09,RK48BOP88344,OO,home
VFA8660482,06/06/2020 20:43:12,GF00,SL09NOT64494,2.5,GF00,SL09NOT64494,GF,home
PGU4154014,06/06/2020 20:50:07,EG06,XE59BZM26378,2.5,EG06,XE59BZM26378,EG,home
ZMC3083908,06/06/2020 20:55:29,MR08,BI87HYL81972,1.5,MR08,BI87HYL81972,MR,home
JKZ3494027,06/06/2020 22:13:20,NE12,FY47TUN40300,1.0,NE12,FY47TUN40300,NE,home
LUJ4921440,06/06/2020 22:26:04,NE00,PM58XHX45588,1.5,NE00,PM58XHX45588,NE,home
CAM7487090,06/06/2020 23:04:23,GF00,BY85QGR11636,2.5,GF00,BY85QGR11636,GF,home
QTY2525960,06/07/2020 00:24:09,MR03,KF48RSD79865,2.8,MR03,KF48RSD79865,MR,home
NNB9197160,06/07/2020 00:37:27,EG00,BM25PHF40639,1.25,EG00,BM25PHF40639,AO,away
RQV4609572,06/07/2020 01:27:44,OO04,AT19HLV57173,2.8,OO04,AT19HLV57173,OO,home
MBA3675067,06/07/2020 02:19:57,AO10,RR73DWB65452,2.8,AO10,RR73DWB65452,AO,home
QNR9827460,06/07/2020 04:08:42,EG07,XV40HUQ04740,1.0,EG07,XV40HUQ04740,OO,away
MVD5713650,06/07/2020 04:10:10,OO09,LC72NRN52084,3.1,OO09,LC72NRN52084,OO,home
JYS4935146,06/07/2020 04:13:27,OO03,BZ76ROL87339,2.2,OO03,BZ76ROL87339,AO,away
KZW4649755,06/07/2020 04:33:06,EG11,XE59BZM26378,2.5,EG11,XE59BZM26378,EG,home
LON7180136,06/07/2020 05:31:57,OO11,QR03XCJ37459,2.8,OO11,QR03XCJ37459,OO,home
NRS2270746,06/07/2020 05:32:36,GF00,EN26OAB52983,1.25,GF00,EN26OAB52983,GF,home
WZT3007576,06/07/2020 06:40:45,EG12,CR31GMR97972,1.5,EG12,CR31GMR97972,EG,home
JZW0094377,06/07/2020 07:04:04,GF00,BY85QGR11636,2.5,GF00,BY85QGR11636,GF,home
WQU1265227,06/07/2020 07:06:38,GF00,CP56DAO45598,2.8,GF00,CP56DAO45598,GF,home
JVT6087815,06/07/2020 09:09:48,AO11,KW50MJG67260,2.8,AO11,KW50MJG67260,GF,away
YJX4823886,06/07/2020 09:53:28,MR04,HE38BQH01623,2.8,MR04,HE38BQH01623,MR,home
DOP9586773,06/07/2020 10:19:07,NE06,FY47TUN40300,1.0,NE06,FY47TUN40300,NE,home
SJO3061022,06/07/2020 10:38:59,EG03,IW53OQE31439,2.8,EG03,IW53OQE31439,EG,home
KEE0803406,06/07/2020 11:26:28,OO08,AY38OQF67603,2.8,OO08,AY38OQF67603,OO,home
GHP3031272,06/07/2020 11:35:25,OO00,WG11QVY31890,1.0,OO00,WG11QVY31890,OO,home
NVI4133808,06/07/2020 11:56:56,MR03,EZ65FLV39493,2.8,MR03,EZ65FLV39493,MR,home
DHY6944372,06/07/2020 12:01:22,AO00,QH15HWX24570,2.8,AO00,QH15HWX24570,MR,away
SCV8040983,06/07/2020 12:31:43,AO13,EM54HQI58682,2.8,AO13,EM54HQI58682,OO,away
FHZ8323288,06/07/2020 14:40:30,EG00,TE24LCO18661,1.25,EG00,TE24LCO18661,EG,home
KIB0237180,06/07/2020 15:53:23,NE14,EV77EDV52985,1.0,NE14,EV77EDV52985,NE,home
ZUI8391353,06/07/2020 16:52:39,EG11,KW50MJG67260,2.8,EG11,KW50MJG67260,GF,away
XWO3785616,06/07/2020 16:58:42,NE15,VX68BAR38623,1.5,NE15,VX68BAR38623,NE,home
AEF0827370,06/07/2020 17:43:57,OO01,IC95TLY24827,2.0,OO01,IC95TLY24827,OO,home
ZRD5548288,06/07/2020 19:37:01,EG06,CM15YCB60994,2.0,EG06,CM15YCB60994,EG,home
MZG0450415,06/07/2020 21:15:55,OO10,WG11QVY31890,1.0,OO10,WG11QVY31890,OO,home
QPV0382341,06/07/2020 22:19:37,MR01,QO68DIC93032,2.5,MR01,QO68DIC93032,MR,home
IKF0118485,06/07/2020 22:20:04,NE01,QP02SYE47964,2.8,NE01,QP02SYE47964,NE,home
CDC6192878,06/07/2020 22:20:53,OO04,XV40HUQ04740,1.0,OO04,XV40HUQ04740,OO,home
UUU2306053,06/07/2020 23:16:33,EG11,DW44ZOO26361,2.5,EG11,DW44ZOO26361,EG,home
UNP9886327,06/08/2020 00:37:50,MR01,RR98KQE80731,1.25,MR01,RR98KQE80731,MR,home
AOU7795357,06/08/2020 00:57:10,NE16,NZ35XLQ89678,1.5,NE16,NZ35XLQ89678,NE,home
HVN6220736,06/08/2020 01:00:30,GF00,SL09NOT64494,2.5,GF00,SL09NOT64494,GF,home
PRV8990224,06/08/2020 01:00:57,MR04,EZ65FLV39493,2.8,MR04,EZ65FLV39493,MR,home
FUJ2284856,06/08/2020 02:52:44,EG09,MU06LHX94338,1.5,EG09,MU06LHX94338,EG,home
TSO6488203,06/08/2020 02:59:20,OO05,SL09NOT64494,2.5,OO05,SL09NOT64494,GF,away
WGH6681144,06/08/2020 03:28:28,KO04,ED51EWW52190,2.8,KO04,ED51EWW52190,KO,home
GJK3585100,06/08/2020 03:38:35,OO02,AY38OQF67603,2.8,OO02,AY38OQF67603,OO,home
ECV7099283,06/08/2020 04:02:45,OO04,AT19HLV57173,2.8,OO04,AT19HLV57173,OO,home
IRU7858254,06/08/2020 06:48:03,MR07,KF48RSD79865,2.8,MR07,KF48RSD79865,MR,home
UJV7362899,06/08/2020 08:26:53,AO18,HT62RDI04611,2.8,AO18,HT62RDI04611,AO,home
JFZ0093579,06/08/2020 09:04:38,MR02,EZ65FLV39493,2.8,MR02,EZ65FLV39493,MR,home
LPJ1593822,06/08/2020 10:24:18,EG05,HR53SRO94328,2.0,EG05,HR53SRO94328,MR,away
XCY7370509,06/08/2020 12:13:22,KO01,FL13UMN92207,1.0,KO01,FL13UMN92207,KO,home
CQL6836002,06/08/2020 12:15:32,OO06,IC95TLY24827,2.0,OO06,IC95TLY24827,OO,home
NBX8436607,06/08/2020 12:54:55,MR06,QH15HWX24570,1.5,MR06,QH15HWX24570,MR,home
PHE4432355,06/08/2020 13:02:42,MR07,IZ65WAT29135,2.0,MR07,IZ65WAT29135,MR,home
CFI4871306,06/08/2020 13:31:22,GF00,IO09FGE68100,2.8,GF00,IO09FGE68100,GF,home
UGU3699091,06/08/2020 13:34:54,AO16,DP11ENT03275,3.1,AO16,DP11ENT03275,AO,home
IZU9228646,06/08/2020 13:37:00,EG05,TV81MAQ99005,2.8,EG05,TV81MAQ99005,EG,home
FKD3337555,06/08/2020 16:49:19,GF00,WU78BMX13511,1.0,GF00,WU78BMX13511,GF,home
XPP4517791,06/08/2020 16:57:20,OO03,LC72NRN52084,3.1,OO03,LC72NRN52084,OO,home
BYJ6977047,06/08/2020 17:07:52,OO05,JF94VYA88954,2.8,OO05,JF94VYA88954,OO,home
HWK4040784,06/08/2020 17:15:03,KO04,RV87TIY76692,2.5,KO04,RV87TIY76692,KO,home
TBF3291950,06/08/2020 17:22:50,EG12,EC02LZC49528,2.8,EG12,EC02LZC49528,EG,home
PAR1951082,06/08/2020 18:18:48,MR08,RR98KQE80731,1.25,MR08,RR98KQE80731,MR,home
BBZ3868497,06/08/2020 18:26:01,OO00,AY38OQF67603,2.8,OO00,AY38OQF67603,OO,home
OIC4129017,06/08/2020 18:26:14,NE15,NY14GZR94632,2.8,NE15,NY14GZR94632,NE,home
FJH8931301,06/08/2020 18:37:54,AO17,DV04FQL29609,3.1,AO17,DV04FQL29609,AO,home
LXW1079161,06/08/2020 18:45:08,GF00,UF84JOS00561,2.8,GF00,UF84JOS00561,GF,home
AKJ7242244,06/08/2020 20:04:08,EG10,VL67TFO75321,2.2,EG10,VL67TFO75321,EG,home
EFK7737390,06/08/2020 20:18:10,MR02,IZ65WAT29135,2.0,MR02,IZ65WAT29135,MR,home
TZM8801638,06/08/2020 20:19:15,KO06,DO24BCW15511,1.25,KO06,DO24BCW15511,KO,home
XFT3093287,06/08/2020 20:20:56,MR07,IZ65WAT29135,2.0,MR07,IZ65WAT29135,MR,home
ZFJ8869604,06/08/2020 21:06:15,OO00,LC72NRN52084,3.1,OO00,LC72NRN52084,OO,home
JAH6240490,06/08/2020 21:39:51,OO01,EM54HQI58682,2.8,OO01,EM54HQI58682,OO,home
BJZ6683357,06/08/2020 21:46:36,MR08,RR98KQE80731,1.25,MR08,RR98KQE80731,MR,home
QNE9372133,06/08/2020 22:55:31,AO19,YH66OKD41942,2.8,AO19,YH66OKD41942,KO,away
GON8661907,06/09/2020 01:47:48,KO02,UO75YNW62238,2.8,KO02,UO75YNW62238,KO,home
TCZ6996526,06/09/2020 01:48:09,GF00,EN26OAB52983,1.25,GF00,EN26OAB52983,GF,home
CQY0672324,06/09/2020 05:21:55,OO13,AY38OQF67603,2.8,OO13,AY38OQF67603,OO,home
AUN2319059,06/09/2020 06:11:33,AO17,RR73DWB65452,2.8,AO17,RR73DWB65452,AO,home
GWG9057854,06/09/2020 06:37:16,EG03,VL67TFO75321,13.0,EG03,VL67TFO75321,EG,home
TFM2463671,06/09/2020 08:55:38,MR01,OY94SZK34436,2.0,MR01,OY94SZK34436,NE,away
KGL0918878,06/09/2020 10:08:31,MR01,BI87HYL81972,1.0,MR01,BI87HYL81972,MR,home
QEB0267673,06/09/2020 10:17:43,KO08,WY00MLL63827,1.0,KO08,WY00MLL63827,KO,home
WGL1145728,06/09/2020 10:23:39,KO06,DO24BCW15511,1.25,KO06,DO24BCW15511,KO,home
OTV1983030,06/09/2020 10:55:54,AO16,YL27IFD65117,2.0,AO16,YL27IFD65117,AO,home
VDU2690721,06/09/2020 11:19:14,GF00,CP56DAO45598,2.8,GF00,CP56DAO45598,GF,home
XIV1951172,06/09/2020 11:33:02,EG07,JD78PQD35395,1.0,EG07,JD78PQD35395,EG,home
CDJ9131072,06/09/2020 14:17:42,AO09,BM25PHF40639,13.0,AO09,BM25PHF40639,AO,home
VXO8884636,06/09/2020 15:46:59,EG04,QU94IGC75528,1.5,EG04,QU94IGC75528,EG,home
XRY8920190,06/09/2020 17:36:32,NE08,IA29IQS63679,1.0,NE08,IA29IQS63679,NE,home
KOB1997219,06/09/2020 19:31:15,KO00,WY00MLL63827,1.0,KO00,WY00MLL63827,KO,home
WWG0243993,06/09/2020 19:51:43,GF00,IO09FGE68100,2.8,GF00,IO09FGE68100,GF,home
DCQ8368760,06/09/2020 20:08:23,AO18,DV04FQL29609,3.1,AO18,DV04FQL29609,AO,home
RBL0247568,06/09/2020 20:42:14,GF00,PF04UCA93312,3.1,GF00,PF04UCA93312,GF,home
QZN1362798,06/09/2020 21:31:53,EG12,MU06LHX94338,1.5,EG12,MU06LHX94338,EG,home
ZGE3975626,06/09/2020 21:55:47,GF00,JE65QJK64802,2.8,GF00,JE65QJK64802,GF,home
GAB4478802,06/09/2020 23:08:32,MR00,BI87HYL81972,1.0,MR00,BI87HYL81972,MR,home
ASY3010914,06/09/2020 23:42:54,EG04,EC02LZC49528,2.8,EG04,EC02LZC49528,EG,home
HYS2884623,06/09/2020 23:57:52,GF00,MA30QLI76818,2.5,GF00,MA30QLI76818,GF,home
PUM7074738,06/10/2020 00:10:23,KO03,IX01MVL33676,2.5,KO03,IX01MVL33676,KO,home
NED4169519,06/10/2020 02:03:50,NE10,EC02LZC49528,1.25,NE10,EC02LZC49528,EG,away
EKJ8480733,06/10/2020 03:34:55,OO05,IA29IQS63679,3.1,OO05,IA29IQS63679,NE,away
FDZ7042228,06/10/2020 03:57:57,MR03,XV91YMP27722,2.5,MR03,XV91YMP27722,MR,home
RET5308943,06/10/2020 06:24:33,KO06,DO24BCW15511,1.25,KO06,DO24BCW15511,KO,home
XYB2250775,06/10/2020 06:59:05,AO18,BM25PHF40639,13.0,AO18,BM25PHF40639,AO,home
YNJ7839048,06/10/2020 08:12:01,AO09,DV04FQL29609,3.1,AO09,DV04FQL29609,AO,home
YRC3304873,06/10/2020 08:34:38,OO05,LM86GYO69819,3.1,OO05,LM86GYO69819,GF,away
GVT7082587,06/10/2020 09:32:30,MR03,HR53SRO94328,13.0,MR03,HR53SRO94328,MR,home
KTU9103520,06/10/2020 10:01:17,EG02,TV81MAQ99005,2.8,EG02,TV81MAQ99005,EG,home
XVX7593147,06/10/2020 10:16:41,NE14,QP02SYE47964,2.8,NE14,QP02SYE47964,NE,home
LRN8068900,06/10/2020 10:51:53,MR00,ED51EWW52190,1.25,MR00,ED51EWW52190,KO,away
ZJV4931421,06/10/2020 11:34:06,GF00,LM86GYO69819,2.8,GF00,LM86GYO69819,GF,home
ILW1658024,06/10/2020 12:12:45,EG10,MU06LHX94338,1.5,EG10,MU06LHX94338,EG,home
QRV7443439,06/10/2020 14:20:32,EG04,TE24LCO18661,1.25,EG04,TE24LCO18661,EG,home
EZD1989608,06/10/2020 14:34:23,MR03,EZ65FLV39493,2.8,MR03,EZ65FLV39493,MR,home
IHL8115012,06/10/2020 16:09:06,KO04,JO50FSF60755,2.2,KO04,JO50FSF60755,KO,home
KJO0499057,06/10/2020 16:52:11,MR02,UA13YTK28483,2.8,MR02,UA13YTK28483,MR,home
HPE8657345,06/10/2020 17:16:04,AO09,OC94ASJ72024,1.0,AO09,OC94ASJ72024,AO,home
WXE9594336,06/10/2020 17:34:33,MR04,HA82SCK64299,1.5,MR04,HA82SCK64299,MR,home
MIG1763834,06/10/2020 17:44:40,GF00,WU78BMX13511,1.0,GF00,WU78BMX13511,GF,home
EUS1023607,06/10/2020 19:45:21,KO09,QO68DIC93032,2.5,KO09,QO68DIC93032,MR,away
LGU6119185,06/10/2020 21:16:06,AO16,BZ76ROL87339,1.0,AO16,BZ76ROL87339,AO,home
LVZ2738022,06/10/2020 21:17:23,GF00,LM86GYO69819,2.8,GF00,LM86GYO69819,GF,home
AST5587954,06/10/2020 21:55:06,OO10,EE22TMX10817,2.0,OO10,EE22TMX10817,OO,home
NFK6106958,06/10/2020 22:09:58,OO10,AT19HLV57173,2.8,OO10,AT19HLV57173,OO,home
AQZ9005101,06/10/2020 22:25:14,NE07,PM58XHX45588,1.5,NE07,PM58XHX45588,NE,home
BAX0633882,06/10/2020 22:41:16,OO09,LC72NRN52084,3.1,OO09,LC72NRN52084,OO,home
OIP9412705,06/11/2020 00:17:49,AO07,OC94ASJ72024,1.0,AO07,OC94ASJ72024,AO,home
WAD1524488,06/11/2020 00:58:49,NE15,EG95RTB75032,2.8,NE15,EG95RTB75032,NE,home
VVI5574839,06/11/2020 02:57:06,OO10,AY38OQF67603,2.8,OO10,AY38OQF67603,OO,home
NBP3074453,06/11/2020 03:31:59,OO02,AT19HLV57173,2.8,OO02,AT19HLV57173,OO,home
SSV9742510,06/11/2020 03:52:43,AO19,MX39VOS38645,2.8,AO19,MX39VOS38645,AO,home
MLW1770071,06/11/2020 04:47:48,KO06,BZ76ROL87339,2.2,KO06,BZ76ROL87339,AO,away
CVI7213388,06/11/2020 05:08:06,NE12,NZ35XLQ89678,1.5,NE12,NZ35XLQ89678,NE,home
DMI1669152,06/11/2020 05:51:28,AO13,DP11ENT03275,3.1,AO13,DP11ENT03275,AO,home
TCB6674203,06/11/2020 06:54:37,AO00,LG64ARC91224,13.0,AO00,LG64ARC91224,AO,home
WMJ7329041,06/11/2020 10:12:05,KO02,KB55KTM48860,2.5,KO02,KB55KTM48860,KO,home
OXL9547334,06/11/2020 11:21:14,MR03,SY96JDQ97089,2.2,MR03,SY96JDQ97089,AO,away
BKN2583540,06/11/2020 11:39:12,NE04,OY94SZK34436,2.5,NE04,OY94SZK34436,NE,home
JCS9212238,06/11/2020 12:27:07,AO01,TE24LCO18661,2.8,AO01,TE24LCO18661,EG,away
VFV8388240,06/11/2020 13:25:38,OO13,HE38BQH01623,1.5,OO13,HE38BQH01623,MR,away
FIF1987822,06/11/2020 13:34:25,NE05,IA29IQS63679,1.0,NE05,IA29IQS63679,NE,home
WXS5491031,06/11/2020 14:21:19,AO11,UF84JOS00561,2.8,AO11,UF84JOS00561,GF,away
NCR4385579,06/11/2020 15:10:10,KO02,KB55KTM48860,2.5,KO02,KB55KTM48860,KO,home
SVU2417445,06/11/2020 16:00:59,OO13,LC72NRN52084,3.1,OO13,LC72NRN52084,OO,home
IJW8963927,06/11/2020 16:02:03,EG00,TE24LCO18661,1.25,EG00,TE24LCO18661,EG,home
CDZ8983090,06/11/2020 16:34:05,MR08,SU00RDZ36214,1.0,MR08,SU00RDZ36214,AO,away
TPD4244531,06/11/2020 16:38:01,AO12,IX01MVL33676,2.8,AO12,IX01MVL33676,KO,away
TEV1865976,06/11/2020 16:56:16,EG00,QU94IGC75528,1.25,EG00,QU94IGC75528,EG,home
EXQ3736093,06/11/2020 17:01:16,AO02,TE24LCO18661,2.8,AO02,TE24LCO18661,EG,away
AXL6562984,06/11/2020 17:09:01,NE15,JV67MTI17124,2.5,NE15,JV67MTI17124,NE,home
VVZ2874677,06/11/2020 17:24:41,GF00,JE65QJK64802,2.8,GF00,JE65QJK64802,GF,home
FYZ4628753,06/11/2020 17:43:40,OO08,RK48BOP88344,2.8,OO08,RK48BOP88344,OO,home
ZHJ3853290,06/11/2020 17:43:54,AO15,YL27IFD65117,2.0,AO15,YL27IFD65117,AO,home
IGR7446141,06/11/2020 20:01:56,KO04,IX01MVL33676,2.5,KO04,IX01MVL33676,KO,home
CGG4539695,06/11/2020 21:21:05,KO08,WY00MLL63827,1.0,KO08,WY00MLL63827,KO,home
QHV6244671,06/11/2020 21:25:16,NE03,NZ35XLQ89678,1.5,NE03,NZ35XLQ89678,NE,home
NBF4411847,06/11/2020 21:43:19,KO07,WY00MLL63827,1.0,KO07,WY00MLL63827,KO,home
EEY3137922,06/12/2020 00:35:11,GF00,PF04UCA93312,3.1,GF00,PF04UCA93312,GF,home
WVV8628759,06/12/2020 01:31:22,AO03,DP11ENT03275,3.1,AO03,DP11ENT03275,AO,home
YPZ5344904,06/12/2020 01:54:51,EG03,TE24LCO18661,1.25,EG03,TE24LCO18661,EG,home
ONL3767391,06/12/2020 03:48:44,NE03,IA29IQS63679,1.0,NE03,IA29IQS63679,NE,home
BLP1671870,06/12/2020 05:23:49,OO05,XV40HUQ04740,1.0,OO05,XV40HUQ04740,OO,home
DAQ6704218,06/12/2020 08:04:42,GF00,MA30QLI76818,2.5,GF00,MA30QLI76818,GF,home
WLT3037652,06/12/2020 10:41:13,GF00,WU78BMX13511,1.0,GF00,WU78BMX13511,GF,home
DKY6192407,06/12/2020 11:11:39,GF00,QN12NTR81378,2.8,GF00,QN12NTR81378,GF,home
PFR1796318,06/12/2020 12:05:40,OO12,AT19HLV57173,2.8,OO12,AT19HLV57173,OO,home
DRN7378510,06/12/2020 12:07:34,EG05,EC02LZC49528,2.8,EG05,EC02LZC49528,EG,home
DVN5957376,06/12/2020 12:24:38,AO13,CP56DAO45598,2.8,AO13,CP56DAO45598,GF,away
OMK3470787,06/12/2020 13:14:35,KO08,IX01MVL33676,2.5,KO08,IX01MVL33676,KO,home
XAJ8279332,06/12/2020 14:30:30,NE13,JV67MTI17124,2.5,NE13,JV67MTI17124,NE,home
XMV5732070,06/12/2020 15:13:21,OO08,QX75YWC61835,2.5,OO08,QX75YWC61835,OO,home
IAS6213823,06/12/2020 17:28:30,GF00,YX66XYW62640,3.1,GF00,YX66XYW62640,GF,home
MAV2640323,06/12/2020 18:00:23,MR03,QH15HWX24570,3.1,MR03,QH15HWX24570,MR,home
MRY0959368,06/12/2020 18:35:53,NE13,PM58XHX45588,1.5,NE13,PM58XHX45588,NE,home
JND7181584,06/12/2020 18:38:24,OO05,JF94VYA88954,2.8,OO05,JF94VYA88954,OO,home
ZJG8184103,06/12/2020 18:58:45,MR07,HE38BQH01623,2.8,MR07,HE38BQH01623,MR,home
CKF6919237,06/12/2020 20:10:07,MR07,BI87HYL81972,1.0,MR07,BI87HYL81972,MR,home
PCA8020555,06/12/2020 20:43:06,OO10,VJ92OYV94295,1.5,OO10,VJ92OYV94295,OO,home
HWF7719973,06/12/2020 21:12:05,EG10,RR73DWB65452,2.5,EG10,RR73DWB65452,AO,away
BOU0358571,06/12/2020 22:04:24,GF00,MA30QLI76818,2.5,GF00,MA30QLI76818,GF,home
FVL1769750,06/12/2020 22:26:53,AO13,RR73DWB65452,2.8,AO13,RR73DWB65452,AO,home
